Neuroticism (N-Score),Extroversion (E-Score),Openness (O-Score),Agreeableness (A-Score),Conscientiousness (C-Score),Impulsiveness (BIS-11),Sensation (SS),Alcohol,Amphetamines,Amyl nitrites,Benzos,Caffeine,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal Highs,LSD,Methamphetamine,Magic Mushrooms,Nicotine,Semer,Inhalants/Volatiles,Age_18-24,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_F,Gender_M,Country_Australia,Country_Canada,Country_Ireland,Country_New Zealand,Country_Other,Country_UK,Country_USA,Ethnicity_1.90725,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Other,Ethnicity_White,Ethnicity_White-Asian,Ethnicity_White-Black,Education_A,Education_B,Education_C,Education_D,Education_E,Education_F,Education_G,Education_H,Education_I,Alcohol_Frequent,Amphetamines_Frequent,Amyl_Frequent,Benzos_Frequent,Caffeine_Frequent,Chocolate_Frequent,Cocaine_Frequent,Crack_Frequent,Ecstasy_Frequent,Heroin_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent
0.531537913,0.625706114,0.698011043,0.712643678,0.646980514,7,8,5,2,3,4,6,5,2,0,3,0,2,3,2,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.648653435,0.70707435,0.714788207,0.701149425,0.788188308,3,8,6,1,1,2,6,4,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.380960814,0.772168939,0.849005521,0.873563218,0.841141231,5,9,5,2,0,0,5,5,3,0,4,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0.531537913,0.641979761,0.731565371,0.747126437,0.805839282,6,9,1,1,1,2,6,5,1,1,0,0,0,6,1,3,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.598461069,0.70707435,0.698011043,0.83908046,0.770537334,3,4,5,1,0,2,6,6,1,0,0,0,0,2,1,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.682115013,0.674527055,0.798674028,0.804597701,0.611678565,5,7,4,0,2,0,5,6,0,0,0,0,0,2,0,0,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71557659,0.625706114,0.698011043,0.931034483,0.752886359,2,2,6,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.765768957,0.804716233,0.849005521,0.816091954,0.594027591,8,9,4,5,0,0,6,5,4,0,4,0,3,4,0,0,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0
0.682115013,0.495516936,0.630902385,0.643678161,0.805839282,5,9,6,3,0,0,6,5,0,0,0,0,0,3,0,0,0,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.899615267,0.576885172,0.849005521,0.75862069,0.594027591,5,8,6,3,0,2,6,3,0,0,2,0,0,6,3,3,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
0.481345547,0.593158819,0.714788207,0.689655172,0.752886359,2,5,5,0,0,2,6,5,2,0,2,0,2,2,3,0,3,5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.665384224,0.723347997,0.798674028,0.873563218,0.788188308,2,4,5,0,0,5,6,4,1,0,0,0,0,0,0,2,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.247114504,0.804716233,0.949668507,0.896551724,0.594027591,2,4,5,3,1,2,6,6,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.514807125,0.690800703,0.630902385,0.908045977,0.629329539,3,9,5,0,0,0,6,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.58173028,0.690800703,0.865782686,0.942528736,0.717584411,2,6,2,1,0,0,6,3,1,1,0,1,0,0,1,0,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.347499236,0.82098988,0.899337014,0.816091954,0.858792205,5,10,6,6,4,4,6,6,6,2,4,2,3,4,2,0,3,1,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
0.799230534,0.593158819,0.597348057,0.885057471,0.523423693,8,5,4,1,0,1,5,4,3,3,0,0,0,0,1,0,4,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.447883969,0.788442586,0.865782686,0.816091954,0.646980514,4,10,6,1,2,0,6,6,2,0,3,0,0,3,1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.481345547,0.723347997,0.698011043,0.896551724,0.805839282,5,9,5,0,0,0,6,5,0,2,0,0,0,3,0,0,2,6,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.414422392,0.70707435,0.748342536,0.781609195,0.682282462,3,4,1,1,1,1,6,6,1,0,4,0,1,5,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
0.899615267,0.658253408,0.731565371,0.67816092,0.646980514,4,6,6,3,2,5,5,6,3,0,2,0,0,6,0,0,2,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
0.548268702,0.755895291,0.681233878,0.735632184,0.770537334,7,5,3,2,0,3,6,4,3,3,3,3,0,0,3,3,2,6,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.615191857,0.674527055,0.714788207,0.862068966,0.699933436,6,9,6,0,0,1,6,2,0,0,1,0,0,0,1,0,0,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.765768957,0.70707435,0.748342536,0.75862069,0.594027591,7,9,2,6,1,6,6,6,2,1,0,0,0,2,1,2,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
0.447883969,0.82098988,0.731565371,0.75862069,0.823490257,2,6,3,2,2,3,6,5,0,0,0,1,0,5,2,0,2,6,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
0.58173028,0.804716233,0.865782686,0.816091954,0.735235385,5,6,5,0,2,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.481345547,0.576885172,0.849005521,0.735632184,0.805839282,1,3,5,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.682115013,0.52806423,0.714788207,0.908045977,0.488121745,7,7,5,0,0,0,6,6,0,0,4,0,4,2,0,0,0,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
0.447883969,0.755895291,0.748342536,0.701149425,0.770537334,6,7,5,0,1,0,6,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.564999491,0.739621644,0.731565371,0.827586207,0.911745128,2,1,5,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.531537913,0.690800703,0.714788207,0.781609195,0.541074668,8,4,6,0,1,0,6,6,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.598461069,0.690800703,0.614125221,0.804597701,0.770537334,1,5,6,0,0,1,6,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.531537913,0.625706114,0.698011043,0.735632184,0.770537334,2,1,6,1,0,0,6,6,2,0,2,0,0,0,2,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.58173028,0.641979761,0.664456714,0.770114943,0.788188308,3,5,6,1,2,0,6,5,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.347499236,0.576885172,0.580570893,0.931034483,0.805839282,0,3,5,1,1,2,5,6,3,0,4,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0.799230534,0.560611525,0.614125221,0.91954023,0.770537334,1,1,5,0,0,0,6,5,3,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.514807125,0.739621644,0.832228357,0.827586207,0.717584411,3,0,5,0,0,1,6,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.682115013,0.658253408,0.932891343,0.827586207,0.858792205,1,0,6,1,0,0,6,6,1,0,1,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.665384224,0.674527055,0.731565371,0.954022989,0.858792205,1,4,5,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.799230534,0.641979761,0.614125221,0.735632184,0.823490257,1,0,5,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.481345547,0.869810822,0.815451193,0.816091954,0.770537334,2,6,5,0,2,2,6,5,3,0,2,0,2,3,0,0,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.799230534,0.70707435,0.7651197,0.724137931,0.646980514,3,9,6,3,3,6,6,5,5,0,5,1,3,3,2,1,2,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
0.464614758,0.658253408,0.748342536,0.885057471,0.664631488,2,6,5,2,2,2,6,6,2,0,2,0,2,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.481345547,0.723347997,0.714788207,0.83908046,0.735235385,4,5,4,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.531537913,0.70707435,0.64767955,0.862068966,0.788188308,1,2,4,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.548268702,0.625706114,0.597348057,0.793103448,0.911745128,2,6,5,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.548268702,0.869810822,0.865782686,0.896551724,0.788188308,5,10,5,1,2,3,6,6,4,0,3,0,2,2,2,0,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0.564999491,0.609432466,0.815451193,0.816091954,0.717584411,3,4,5,0,0,0,6,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.481345547,0.788442586,0.865782686,0.954022989,0.929396103,3,7,5,1,1,0,4,6,0,0,1,0,0,4,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.43115318,0.755895291,0.731565371,0.896551724,0.87644318,2,7,5,0,0,0,4,6,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.631922646,0.658253408,0.563793728,0.850574713,0.646980514,3,6,5,3,3,0,5,6,5,0,3,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0.598461069,0.658253408,0.731565371,0.747126437,0.682282462,7,4,5,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.514807125,0.674527055,0.731565371,0.793103448,0.823490257,3,4,5,0,0,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.380960814,0.837263528,0.88255985,0.67816092,0.841141231,2,7,6,0,0,3,6,6,4,0,4,0,0,4,0,3,3,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
0.782499745,0.70707435,0.88255985,0.942528736,0.594027591,7,10,6,2,1,3,4,5,3,4,1,3,0,2,1,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0.564999491,0.772168939,0.614125221,0.804597701,0.947047077,4,2,5,2,1,0,2,5,2,0,2,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.514807125,0.902358117,0.983222836,0.91954023,0.752886359,7,7,5,2,2,4,6,6,4,1,5,0,3,4,2,1,2,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
0.698845801,0.739621644,0.815451193,0.850574713,0.594027591,4,2,5,0,2,0,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.765768957,0.82098988,0.899337014,0.75862069,0.594027591,4,7,5,5,3,4,6,6,3,0,3,0,4,5,5,3,4,6,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0
0.481345547,0.755895291,0.7651197,0.816091954,0.735235385,7,7,6,0,0,0,4,6,0,0,0,0,0,3,0,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.531537913,0.788442586,0.681233878,0.83908046,0.858792205,2,3,5,0,1,0,6,6,0,0,0,0,0,0,1,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.514807125,0.869810822,0.714788207,0.793103448,0.594027591,5,8,5,0,0,2,6,5,0,3,3,0,3,3,3,0,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.799230534,0.625706114,0.798674028,0.712643678,0.576376616,7,7,4,0,0,0,6,5,2,3,0,0,0,3,2,0,5,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
0.782499745,0.52806423,0.916114179,0.770114943,0.541074668,8,10,5,1,1,1,6,6,1,0,2,1,1,1,1,1,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.698845801,0.70707435,0.815451193,0.781609195,0.664631488,6,6,5,0,0,0,6,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.464614758,0.837263528,0.949668507,0.735632184,0.682282462,7,7,5,3,2,0,6,5,5,2,4,0,2,0,2,2,2,6,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
0.397691603,0.739621644,0.7651197,0.885057471,0.752886359,1,1,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.548268702,0.560611525,0.681233878,0.793103448,0.894094154,1,3,6,0,0,0,6,6,0,0,0,0,0,3,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.598461069,0.70707435,0.798674028,0.942528736,0.929396103,5,2,5,0,0,0,6,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.799230534,0.544337877,0.731565371,0.701149425,0.541074668,3,4,6,1,0,3,6,4,0,0,0,0,0,0,1,0,0,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.531537913,0.641979761,0.832228357,0.827586207,0.664631488,5,8,5,0,0,0,6,6,0,0,0,0,0,3,0,0,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.782499745,0.641979761,0.781896864,0.827586207,0.699933436,2,5,6,2,2,0,5,6,2,1,2,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.314037659,0.658253408,0.781896864,0.793103448,0.611678565,6,7,3,0,0,0,6,5,0,0,4,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0.749038168,0.609432466,0.899337014,0.781609195,0.770537334,3,6,4,2,1,6,4,6,4,4,3,5,3,2,2,6,3,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0
0.347499236,0.902358117,0.781896864,0.827586207,0.682282462,4,5,5,0,1,0,6,6,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.498076336,0.788442586,0.815451193,0.781609195,0.717584411,4,8,6,0,3,5,6,6,4,0,3,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0.531537913,0.70707435,0.714788207,0.747126437,0.682282462,0,4,5,0,3,0,6,5,2,0,0,0,0,3,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.514807125,0.772168939,0.7651197,0.75862069,0.752886359,6,9,2,1,1,0,6,6,1,0,1,0,0,0,1,0,1,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.548268702,0.690800703,0.916114179,0.862068966,0.841141231,5,5,2,0,0,0,6,4,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
