Neuroticism (N-Score),Extroversion (E-Score),Openness (O-Score),Agreeableness (A-Score),Conscientiousness (C-Score),Impulsiveness (BIS-11),Sensation (SS),Alcohol,Amphetamines,Amyl nitrites,Benzos,Caffeine,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal Highs,LSD,Methamphetamine,Magic Mushrooms,Nicotine,Semer,Inhalants/Volatiles,Age_18-24,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_F,Gender_M,Country_Australia,Country_Canada,Country_Ireland,Country_New Zealand,Country_Other,Country_UK,Country_USA,Ethnicity_Black-Asian,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Other,Ethnicity_White,Ethnicity_White-Asian,Ethnicity_White-Black,Education_level,Alcohol_Frequent,Amphetamines_Frequent,Amyl_Frequent,Benzos_Frequent,Caffeine_Frequent,Chocolate_Frequent,Cocaine_Frequent,Crack_Frequent,Ecstasy_Frequent,Heroin_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent
0.815858805,0.658253408,0.798674028,0.793103448,0.488121745,0.444444444,0.5,0.666666667,0,0,0,0.833333333,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51453685,0.739621644,0.698011043,0.862068966,0.929396103,0.333333333,0.4,1,0,0,0,1,1,0.333333333,0,0,0,0,0,0,0,0.166666667,0.333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.481056632,0.837263528,0.513462235,0.804597701,0.805839282,0.555555556,0.6,0.5,0,0,0,0.833333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.447576415,0.690800703,0.798674028,0.793103448,0.735235385,0.444444444,0.6,0.833333333,0.333333333,0,0,1,1,0.5,0,0.666666667,0,0.333333333,0.5,0.333333333,0,0.333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.665197827,0.755895291,0.681233878,0.747126437,0.699933436,0.333333333,0.5,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.833333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51453685,0.772168939,0.832228357,0.816091954,0.823490257,0,0.3,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.765638479,0.576885172,0.698011043,0.735632184,0.788188308,0.333333333,0.1,0.833333333,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.63171761,0.560611525,0.815451193,0.977011494,0.646980514,0.222222222,0.7,1,0.333333333,0.333333333,0.333333333,0.833333333,0.833333333,0.333333333,0,0.333333333,0,0.333333333,0.5,0.5,0.5,0.333333333,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.598237393,0.674527055,0.664456714,0.747126437,0.576376616,0.777777778,0.6,1,0.333333333,0.166666667,0,1,1,0.333333333,0,0.333333333,0,0,0.333333333,0,0,0.333333333,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.782378588,0.837263528,0.88255985,0.666666667,0.611678565,0.777777778,0.9,0.833333333,0,0.333333333,0.5,1,0.833333333,0,0,0.333333333,0,0,0.5,0.666666667,0,0.5,0.833333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.531276958,0.755895291,0.815451193,0.781609195,0.823490257,0.333333333,0.6,0.833333333,0.5,0.5,0,0.5,1,0.5,0,0.666666667,0,0.666666667,0.5,0.5,0.5,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.715418153,0.674527055,0.664456714,0.850574713,0.594027591,0.555555556,0.6,0.833333333,0.333333333,0.333333333,0.333333333,1,0.666666667,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0,0.333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.414096198,0.772168939,0.664456714,0.793103448,0.823490257,0.444444444,0.4,0.833333333,0,0,0,0.666666667,0.833333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.564757175,0.674527055,0.781896864,0.816091954,0.841141231,0.111111111,0.6,0.833333333,0,0,0,0.5,1,0.333333333,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.799118696,0.479243288,0.731565371,0.816091954,0.788188308,0.111111111,0.5,0.833333333,0.333333333,0.5,0,0.666666667,0.833333333,0,0,0.333333333,0,0.333333333,0.333333333,0,0,0.333333333,0.333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.564757175,0.625706114,0.865782686,0.747126437,0.699933436,0.888888889,0.8,1,1,0.333333333,0.833333333,1,1,0.5,0.333333333,0.5,0.833333333,0.333333333,0.666666667,0.666666667,0.833333333,0.5,0.666666667,0,0.166666667,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
0.732158262,0.593158819,0.849005521,0.747126437,0.382215899,0.666666667,0.5,1,0.5,0.5,0,1,0.833333333,0,0,0.333333333,0,0,0.666666667,0,0,0,0.833333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.849339022,0.641979761,0.798674028,0.632183908,0.646980514,0.666666667,0.7,1,0.5,0.166666667,0.666666667,1,1,0.5,0.166666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0.166666667,0.333333333,1,0,0.166666667,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51453685,0.625706114,0.781896864,0.850574713,0.823490257,0.111111111,0,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.698678045,0.690800703,0.781896864,0.850574713,0.752886359,0.333333333,0.6,1,0.666666667,0.333333333,0,1,1,0.333333333,0,0.666666667,0,0.666666667,0.666666667,0.5,0,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0.74889837,0.82098988,0.949668507,0.609195402,0.682282462,0.555555556,0.6,0.666666667,0.5,0,0,1,1,0.333333333,0,0.5,0,0.666666667,0.5,0.5,0.5,0.5,0.833333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.799118696,0.52806423,0.899337014,0.666666667,0.770537334,0.666666667,0.6,1,0.5,0.5,0.666666667,1,1,0.5,0,0.333333333,0.5,0.833333333,0.5,0.333333333,0.5,0.333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.832598914,0.52806423,0.463130743,0.931034483,0.558725642,0.555555556,0.2,0.833333333,0,0.333333333,0,1,0.666666667,0,0,0.5,0,0,0.333333333,0,0,0.333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.732158262,0.739621644,0.916114179,0.816091954,0.417517847,0.777777778,0.9,0.5,0.333333333,0.333333333,0.166666667,1,1,0.333333333,0,0.333333333,0,0,0.333333333,0.166666667,0,0.166666667,1,0,0.166666667,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.765638479,0.576885172,0.698011043,0.908045977,0.558725642,0.333333333,0.7,1,0.166666667,0.333333333,0,1,0.5,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.5,0,0.166666667,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.648457719,0.593158819,0.88255985,0.862068966,0.841141231,0.444444444,0.5,0.833333333,0.333333333,0.333333333,0.5,0.833333333,0.833333333,0,0,0.333333333,0,0,0.333333333,0.5,0.5,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.815858805,0.560611525,0.7651197,0.770114943,0.682282462,0.777777778,0.8,0.833333333,0,0.333333333,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.648457719,0.755895291,0.88255985,0.885057471,0.699933436,0.222222222,0.8,0,0.333333333,0,0.333333333,1,0.833333333,0,0,0.5,0,0,0.333333333,0,0,0.333333333,1,0,0.333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.63171761,0.690800703,0.899337014,0.804597701,0.894094154,0.333333333,0.5,1,0.166666667,0.166666667,0,0.333333333,0.833333333,0.166666667,0,0,0,0,0,0.166666667,0,0.166666667,0.333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.581497284,0.70707435,0.681233878,0.781609195,0.752886359,0.111111111,0.2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.414096198,0.869810822,0.916114179,0.862068966,0.735235385,0.666666667,0.9,0.833333333,0.5,0.333333333,0,1,0.833333333,0.5,0,0.5,0,0,0.333333333,0.5,0,0.333333333,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.983259891,0.495516936,0.597348057,0.91954023,0.452819796,0.333333333,0.6,0.5,0.166666667,0.166666667,1,1,1,0.166666667,0.166666667,0.166666667,0.333333333,0,0,0.166666667,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.614977501,0.772168939,0.798674028,0.793103448,0.823490257,0.222222222,0.3,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.447576415,0.934905411,0.88255985,0.885057471,0.964698051,0.333333333,0.7,0.833333333,0.333333333,0.333333333,0.333333333,1,0.833333333,0.333333333,0,0.5,0,0,0.333333333,0.5,0,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.648457719,0.690800703,0.748342536,0.896551724,0.735235385,0.444444444,0.5,0.833333333,0.333333333,0.333333333,0.333333333,1,0.833333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0,1,0,0.333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.815858805,0.690800703,0.714788207,0.747126437,0.664631488,0.666666667,0.5,0.333333333,0,0,0.5,1,0.833333333,0.333333333,0,0,0,0,0,0,0.333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.548017067,0.788442586,0.781896864,0.793103448,0.788188308,0.111111111,0,1,0,0,0,1,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.414096198,0.788442586,0.714788207,0.862068966,0.841141231,0.222222222,0.3,0.5,0.166666667,0,0,1,0.666666667,0.166666667,0,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.866079131,0.576885172,0.832228357,0.666666667,0.682282462,0.444444444,0.3,1,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.832598914,0.609432466,0.681233878,0.712643678,0.558725642,0.777777778,0.8,1,0,0.166666667,1,1,0.833333333,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.665197827,0.772168939,0.731565371,0.873563218,0.805839282,0.333333333,0.6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.665197827,0.641979761,0.916114179,0.908045977,0.770537334,0.444444444,0.7,1,0,0,0.333333333,1,0.833333333,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.782378588,0.593158819,0.748342536,0.701149425,0.646980514,0.111111111,0.3,0.5,0.5,0,0.5,1,0.666666667,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.765638479,0.70707435,0.798674028,0.793103448,0.805839282,0.444444444,0.7,1,0.333333333,0.166666667,1,1,0.833333333,0.333333333,0,0.333333333,0.166666667,0.166666667,0,0.166666667,0.333333333,0.166666667,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.481056632,0.674527055,0.798674028,0.816091954,0.911745128,0.222222222,0.5,0,0.166666667,0,0,1,0.333333333,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667,0,0.166666667,0.5,0,0.166666667,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.799118696,0.739621644,0.916114179,0.827586207,0.841141231,0.444444444,0.3,0.333333333,0,0.333333333,0.333333333,0.833333333,0.833333333,0,0,0.666666667,0,0.5,0.333333333,0,0,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.497796741,0.788442586,0.698011043,0.862068966,0.699933436,0.111111111,0.2,0.666666667,0.166666667,0.166666667,0,1,1,0.166666667,0,0.166666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51453685,0.723347997,0.580570893,0.885057471,0.629329539,0.111111111,0.3,1,0,0.166666667,0,1,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.832598914,0.495516936,0.88255985,0.747126437,0.541074668,0.222222222,0.2,0.833333333,0.833333333,0,0.333333333,1,0.666666667,0,0,0,0,0,0.333333333,0,0,0,0.833333333,0,0.166666667,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.88281924,0.479243288,0.899337014,0.724137931,0.770537334,0.444444444,0.4,0.666666667,0,0,1,1,1,0.166666667,0.166666667,0,0.166666667,0,0,0.166666667,0,0.166666667,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.650891086,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.665197827,0.52806423,0.781896864,0.862068966,0.682282462,0.333333333,0.9,1,0.5,0.333333333,0.333333333,1,1,0.5,0,0.5,0,0,0.5,0,0,0.333333333,0.5,0,0.333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.899559348,0.52806423,0.798674028,0.655172414,0.505772719,0.333333333,0.6,0.5,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.430836306,0.804716233,0.865782686,0.701149425,0.541074668,0.222222222,0.9,0.833333333,0,0,0,1,0.833333333,0.5,0,0.666666667,0,0.5,0.666666667,0.666666667,0,0.666666667,0.833333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0
0.698678045,0.772168939,0.815451193,0.781609195,0.629329539,0.777777778,1,0.833333333,0.166666667,0.166666667,0.166666667,1,0.833333333,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0.166666667,0.166666667,0.166666667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.447576415,0.739621644,0.815451193,0.850574713,0.735235385,0.444444444,0.7,1,0.333333333,0.333333333,0,0.833333333,0.666666667,0.5,0,0.666666667,0,0.333333333,0.5,0,0,0.5,0.666666667,0,0.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.681937936,0.625706114,0.865782686,0.804597701,0.770537334,0.666666667,0.8,0.833333333,0,0.666666667,0.666666667,1,0.833333333,0,0,0,0,0,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.715418153,0.495516936,0.865782686,0.712643678,0.505772719,0.111111111,0.4,1,0,0,0,1,0.833333333,0,0,0.833333333,0,0.5,0.5,0.666666667,0,0.666666667,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
0.414096198,0.641979761,0.815451193,0.850574713,0.752886359,0.111111111,0.5,0.666666667,0,0.333333333,0,1,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.464316524,0.70707435,0.832228357,0.850574713,0.841141231,0.111111111,0.4,0.5,0.166666667,0,0.166666667,1,1,0.166666667,0,0,0,0,0.5,0.166666667,0.666666667,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0.598237393,0.82098988,1,0.75862069,0.735235385,0.222222222,0.6,1,0.333333333,0.333333333,0.333333333,1,1,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0.333333333,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.581497284,0.625706114,0.865782686,0.83908046,0.629329539,0.333333333,0.6,0.666666667,0.166666667,0.166666667,0,1,0.833333333,0.166666667,0,0.166666667,0,0,0,0.166666667,0,0.166666667,1,0,0.166666667,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.815858805,0.609432466,0.916114179,0.793103448,0.47047077,0.666666667,0.9,0.833333333,0.166666667,0.166666667,0.5,1,1,0.333333333,0.333333333,0.333333333,0.166666667,0,0.333333333,0.166666667,0.166666667,0.166666667,0.333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.598237393,0.739621644,0.664456714,0.747126437,0.858792205,0.555555556,0.8,0.5,0,0.166666667,0.333333333,1,1,0.666666667,0,0.666666667,0,0,0.5,0,0,0,1,0,0.166666667,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.497796741,0.674527055,0.597348057,0.804597701,0.682282462,0.666666667,0,0.5,0.166666667,0,0,1,0.833333333,0,0,0.166666667,0,0,0,0,0.333333333,0,1,0,0.166666667,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.650891086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.363875872,0.755895291,0.731565371,0.75862069,0.699933436,0.555555556,0.8,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0.666666667,0,0.5,0.833333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.598237393,0.658253408,0.731565371,0.747126437,0.805839282,0.777777778,0.8,0.166666667,0,0.166666667,0.666666667,0.833333333,0.666666667,0.166666667,0.166666667,0,0,0,1,0.166666667,0.666666667,0.166666667,0.166666667,0,0.166666667,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.650891086,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
